TESS_time TESS_flux TESS_fluxerr
2.459124233985711820e+06 9.975808622356711064e-01 2.535885491001129820e-03
2.459124235374611337e+06 1.002087862862770740e+00 2.542516296687955760e-03
2.459124236763510853e+06 1.001882384616125776e+00 2.539588771823992914e-03
2.459124238152409904e+06 9.955186740981195603e-01 2.533232680442817387e-03
2.459124239541308954e+06 1.003338420316190582e+00 2.539921020877772707e-03
2.459124240930208471e+06 9.985395409844489700e-01 2.538478652813537864e-03
2.459124242319107987e+06 1.000794525900540854e+00 2.537468743769244299e-03
2.459124243708007503e+06 9.967642992634784260e-01 2.534069142571085918e-03
2.459124245096906554e+06 9.989763161713742790e-01 2.538610182184943952e-03
2.459124246485806070e+06 1.002935972829622546e+00 2.539983015419594852e-03
2.459124247874705121e+06 9.992860951815104587e-01 2.536844223309025689e-03
2.459124249263604637e+06 9.982756493479556514e-01 2.537213541729392650e-03
2.459124250652503688e+06 1.002027983767298069e+00 2.539892225475664372e-03
2.459124252041403204e+06 9.975713227810311112e-01 2.537108747218987798e-03
2.459124253430302721e+06 1.001167994892590007e+00 2.539054515594575071e-03
2.459124254819202237e+06 9.992624892589920815e-01 2.534621853126371987e-03
2.459124256208101287e+06 9.985819849734832721e-01 2.537569584785342482e-03
2.459124257597000338e+06 9.992892534900209567e-01 2.538319982889361733e-03
2.459124258985899854e+06 1.001874714602802419e+00 2.540030615905969867e-03
2.459124260374799371e+06 1.002539683771602075e+00 2.540557469503087161e-03
2.459124261763698421e+06 1.002578147805466502e+00 2.539452735874866019e-03
2.459124263152597938e+06 9.971499714615786880e-01 2.536651285546994046e-03
2.459124264541497454e+06 9.981330835012257596e-01 2.536231805274935611e-03
2.459124265930396039e+06 1.002471068943719956e+00 2.539536793663936878e-03
2.459124267319295555e+06 1.002408046214255277e+00 2.541499816646736794e-03
2.459124268708195072e+06 1.004514146658952001e+00 2.543354037027095640e-03
2.459124270097094122e+06 1.006475050558838458e+00 2.543666554583172770e-03
2.459124271485993639e+06 9.997201343060946321e-01 2.538401089505839398e-03
2.459124272874893155e+06 9.996547001524779263e-01 2.539580887793941276e-03
2.459124274263792206e+06 1.001170181761543043e+00 2.537851296643686000e-03
2.459124275652691256e+06 1.000277391879389466e+00 2.538976881350541240e-03
2.459124277041590773e+06 1.003097131064155656e+00 2.542604463442164810e-03
2.459124278430489823e+06 9.979231786867190923e-01 2.537432887680838613e-03
2.459124279819389340e+06 1.000380760635438682e+00 2.538590840582460265e-03
2.459124281208288390e+06 9.981194780114679421e-01 2.539785579463310801e-03
2.459124282597187907e+06 1.000545078974563795e+00 2.541054061938955756e-03
2.459124283986086957e+06 1.001272536592953788e+00 2.539313329101580263e-03
2.459124285374986008e+06 9.970431996334675473e-01 2.534321835181896701e-03
2.459124286763885524e+06 1.000311910693184370e+00 2.539130215087244576e-03
2.459124288152784575e+06 9.991424767201865231e-01 2.539325037368197775e-03
2.459124289541684091e+06 9.970587084129088895e-01 2.537163342894103134e-03
2.459124290930583142e+06 1.002991144053891004e+00 2.540351280203232299e-03
2.459124292319482658e+06 1.000412606724439213e+00 2.539399536869525308e-03
2.459124293708381709e+06 1.002665586364101635e+00 2.539795456172477470e-03
2.459124295097280759e+06 1.000587364104727151e+00 2.538144534506420018e-03
2.459124296486180276e+06 9.953597481451537110e-01 2.534697275418467365e-03
2.459124297875079326e+06 9.992607562178202896e-01 2.539720386676216305e-03
2.459124299263978843e+06 1.001666149152162788e+00 2.540210962680011873e-03
2.459124300652877893e+06 9.983435519323364815e-01 2.537673072579361630e-03
2.459124302041776944e+06 1.002290445542305397e+00 2.539942713437323002e-03
2.459124303430675995e+06 9.986718540030946611e-01 2.536162985228080768e-03
2.459124304819575511e+06 1.002552255776078649e+00 2.539691597520631235e-03
2.459124306208474562e+06 9.977185072882318595e-01 2.536935688082479160e-03
2.459124307597374078e+06 1.003867640739149136e+00 2.540653702088293241e-03
2.459124308986273129e+06 1.000641765341767853e+00 2.539463297555852404e-03
2.459124310375172645e+06 9.971951509738992137e-01 2.536219933028057306e-03
2.459124311764071230e+06 9.982222360792339932e-01 2.539063127245371181e-03
2.459124313152970746e+06 9.992725313720427494e-01 2.535980160188284257e-03
2.459124314541869797e+06 9.968272593558414885e-01 2.537604789559802683e-03
2.459124315930768847e+06 9.989366680194995407e-01 2.538335397289945370e-03
2.459124317319668364e+06 9.966619442441921883e-01 2.535652338268181046e-03
2.459124318708567414e+06 9.990675362168545126e-01 2.537423246696116248e-03
2.459124320097466465e+06 1.003415798271065640e+00 2.541843668904145842e-03
2.459124321486365516e+06 9.980324438027465828e-01 2.535738918278977218e-03
2.459124322875265032e+06 9.996086035758379174e-01 2.537221047252386993e-03
2.459124324264164083e+06 1.003085407293365927e+00 2.540201315365945341e-03
2.459124325653063133e+06 9.999995985676626287e-01 2.536512685947640150e-03
